222	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2940.117#2940.43
223	значит	значить	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2940.43#2940.75
224	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2941.39#2941.667
225	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2941.667#2941.944
226	динозавр	динозавр	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2941.944#2942.221
227	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2942.221#2942.498
228	это	это	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2942.498#2942.775
229	Фёдор	Фёдор	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2942.775#2943.052
230	Двинятин	Двинятин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2943.052#2943.33
231	там	там	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2946.12#2946.318
232	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2946.318#2946.516
233	топ-три	топ-три	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2946.516#2946.714
234	уже	уже	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2946.714#2946.912
235	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2946.912#2947.11
236	будет	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2947.11#2947.31
237	он…	он	PRON	_	Case=Nom|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2949.19#2949.9
238	ну	ну	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2950.31#2950.491
239	во-первых	во-первых	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2950.491#2950.672
240	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2950.672#2950.853
241	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2950.853#2951.034
242	от	от	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2951.034#2951.215
243	мира	мир	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2951.215#2951.396
244	сего	сей	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2951.396#2951.577
245	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2951.577#2951.76
246	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2952.87#2953.116
247	как…	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2953.116#2953.362
248	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2953.362#2953.608
249	аа	аа	INTJ	_		_	_	_	@isn1982m-words#@isn1982m#2953.608#2953.854
250	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2953.854#2954.1
251	как	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2954.1#2954.346
252	ус…	устроить	VERB	_	_	_	_	_	@isn1982m-words#@isn1982m#2954.346#2954.592
253	устроены	устроить	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#2954.592#2954.838
254	мозги	мозг	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2954.838#2955.084
255	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2955.084#2955.33
256	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2955.33#2955.576
257	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2955.576#2955.822
258	других	другой	DET	_	Case=Gen|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2955.822#2956.068
259	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2956.068#2956.314
260	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2956.314#2956.56
261	более-менее	более-менее	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2956.56#2956.806
262	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2956.806#2957.052
263	потому	потому	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2957.052#2957.298
264	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2957.298#2957.544
265	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2957.544#2957.79
266	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2957.79#2958.036
267	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@isn1982m-words#@isn1982m#2958.036#2958.282
268	устроены	устроить	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#2958.282#2958.528
269	точно	точно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2958.528#2958.774
270	так	так	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2958.774#2959.02
271	же	же	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2959.02#2959.29
272	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2960.2#2960.408
273	поправками	поправка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2960.408#2960.616
274	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2960.616#2960.824
275	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2960.824#2961.032
276	как	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2961.032#2961.24
277	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@isn1982m-words#@isn1982m#2961.24#2961.448
278	устроены	устроить	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#2961.448#2961.656
279	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2961.656#2961.864
280	Двинятина	Двинятина	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2961.864#2962.072
281	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2962.072#2962.28
282	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2962.28#2962.488
283	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2962.488#2962.7
284	ааа	ааа	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2964.23#2964.501
285	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2964.501#2964.772
286	значит	значит	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2964.772#2965.043
287	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2965.043#2965.314
288	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2965.314#2965.585
289	смотрит	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2965.585#2965.856
290	куда	куда	ADV	_	_	_	_	_	@isn1982m-words#@isn1982m#2965.856#2966.126
291	то…	то	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.126#2966.127
292	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.127#2966.398
293	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.398#2966.669
294	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.669#2966.94
295	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.94#2967.211
296	какую-то	какая-то	DET	_	Case=Acc|Gender=Fem|Number=Sing				@isn1982m-words#@isn1982m#2967.211#2967.481
297	несуществующую	несуществующий	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2967.482#2967.753
298	точку	точка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2967.753#2968.024
299	сквозь	сквозь	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2968.024#2968.295
300	свои	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2968.295#2968.566
301	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2968.566#2968.837
302	значит	значит	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2968.837#2969.108
303	толстенные	толстенный	ADJ	_	Case=Acc|Degree=Pos|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2969.108#2969.379
304	линзы	линза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2969.379#2969.65
305	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2969.65#2969.921
306	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2969.921#2970.192
307	там	там	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2970.192#2970.463
308	чё-то	чё-то	PRON	_	Case=Acc	_	_	_	@isn1982m-words#@isn1982m#2970.463#2970.720
309	видит	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2970.734#2971.005
310	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2971.005#2971.276
311	чего	что	PRON	_	Case=Gen	_	_	_	@isn1982m-words#@isn1982m#2971.276#2971.547
312	никто	никто	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#2971.547#2971.818
313	другой	другой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2971.818#2972.089
314	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2972.089#2972.36
315	видит	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2972.36#2972.64
316	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2973.49#2973.772
317	это	это	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2973.772#2974.054
318	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#2974.054#2974.336
319	интересным	интересный	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2974.336#2974.62
320	но	но	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2975.38#2975.571
321	опять	опять	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2975.571#2975.762
322	же	же	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2975.762#2975.953
323	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2975.953#2976.144
324	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@isn1982m-words#@isn1982m#2976.144#2976.335
325	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2976.335#2976.526
326	ним	он	PRON	_	Case=Ins|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2976.526#2976.717
327	тоже	тоже	ADV	_	_	_	_	_	@isn1982m-words#@isn1982m#2976.717#2976.908
328	практически	практически	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2976.908#2977.099
329	разминулись	разминуться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#2977.099#2977.29
330	ээ	ээ	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2977.62#2977.913
331	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2977.913#2978.206
332	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2978.206#2978.499
333	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2978.499#2978.792
334	пришёл	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2978.792#2979.085
335	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2979.085#2979.378
336	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2979.378#2979.671
337	Чтогдекогда	Чтогдекогда	PROPN	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2979.671#2979.964
338	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2979.964#2980.257
339	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2980.257#2980.55
340	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@isn1982m-words#@isn1982m#2980.55#2980.843
341	тысячи	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2980.843#2981.136
342	втором	второй	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2981.136#2981.429
343	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2981.429#2981.722
344	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2981.722#2982.015
345	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2982.015#2982.308
346	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2982.308#2982.601
347	ушёл	уйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2982.601#2982.894
348	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2982.894#2983.187
349	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@isn1982m-words#@isn1982m#2983.187#2983.48
350	тысячи	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2983.48#2983.773
351	пятом	пятый	ADJ	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2983.773#2984.07
352	то	то	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2985.52#2985.768
353	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2985.768#2986.016
354	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2986.016#2986.264
355	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2986.264#2986.512
356	тоже	тоже	ADV	_	_	_	_	_	@isn1982m-words#@isn1982m#2986.512#2986.76
357	скорее	скоро	ADV	_	Degree=Cmp	_	_	_	@isn1982m-words#@isn1982m#2986.76#2987.008
358	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2987.008#2987.256
359	как	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2987.256#2987.504
360	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2987.504#2987.752
361	ээ	ээ	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2987.752#2988.0
362	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.0#2988.248
363	как	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.248#2988.496
364	зритель	зритель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2988.496#2988.744
365	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.744#2988.992
366	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.992#2989.24
367	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2989.24#2989.488
368	как	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2989.488#2989.736
369	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2989.736#2989.984
370	значит	значит	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2989.984#2990.232
371	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2990.232#2990.48
372	товарищ	товарищ	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2990.48#2990.728
373	по	по	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2990.728#2990.976
374	оружию	оружие	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2990.976#2991.23
375	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3005.93#3006.159
376	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3006.159#3006.388
377	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3006.388#3006.617
378	некие	некой	DET	_	Case=Nom|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3006.617#3006.846
379	на	на	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3006.846#3007.075
380	этот	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3007.075#3007.304
381	счёт	счёт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3007.304#3007.533
382	слухи	слух	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3007.533#3007.762
383	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3007.762#3007.991
384	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3007.991#3008.22
385	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3008.22#3008.449
386	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3008.449#3008.678
387	он…	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3008.678#3008.907
388	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3008.907#3009.136
389	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3009.136#3009.365
390	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3009.365#3009.594
391	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3009.594#3009.823
392	почему	почему	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3009.823#3010.052
393	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3010.052#3010.281
394	решил	решить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3010.281#3010.51
395	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3010.51#3010.739
396	уйти	уйти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3010.739#3010.968
397	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3010.968#3011.197
398	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3011.197#3011.426
399	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3011.426#3011.655
400	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3011.655#3011.884
401	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3011.884#3012.113
402	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3012.113#3012.342
403	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3012.342#3012.571
404	хочет	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3012.571#3012.8
405	возвращаться	возвращаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3012.8#3013.029
406	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3013.029#3013.258
407	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3013.258#3013.487
408	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3013.487#3013.716
409	много	много	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3013.716#3013.945
410	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3013.945#3014.174
411	просили	просить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3014.174#3014.41
412	но	но	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3015.0#3015.25
413	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3015.25#3015.5
414	по	по	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3015.5#3015.75
415	его	его	DET	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3015.75#3016.0
416	словам	слово	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3016.0#3016.25
417	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3016.25#3016.5
418	это	это	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3016.5#3016.75
419	неинтересно	неинтересный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3016.75#3017.0
420	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3018.69#3018.92
421	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#3018.92#3019.15
422	это	это	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3019.15#3019.38
423	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3019.38#3019.61
424	обидно	обидный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3019.61#3019.84
425	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3019.84#3020.07
426	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3020.07#3020.3
427	бы	бы	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3020.3#3020.53
428	ещё	еще	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3020.53#3020.76
429	на	на	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3020.76#3020.99
430	него	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3020.99#3021.22
431	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3021.22#3021.45
432	удовольствием	удовольствие	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3021.45#3021.68
433	посмотрел	смотреть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Sub|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3021.68#3021.92
434	аа	аа	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3025.7#3025.991
435	нет	нет	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3025.991#3026.282
436	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3026.282#3026.573
437	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3026.573#3026.864
438	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3026.864#3027.155
439	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3027.155#3027.446
440	точнее	точно	ADV	_	Degree=Cmp	_	_	_	@isn1982m-words#@isn1982m#3027.446#3027.737
441	как	как	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3027.737#3028.028
442	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3028.028#3028.319
443	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3028.319#3028.61
444	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3028.61#3028.901
445	спрашивают	спрашивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3028.901#3029.192
