218	любимый	любимый	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2939.178#2939.491
219	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2939.491#2939.804
220	аа	ао	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2939.804#2940.117
221	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2940.117#2940.43
222	значит	значить	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2940.43#2940.75
223	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2941.39#2941.667
224	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2941.667#2941.944
225	динозавр	динозавр	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2941.944#2942.221
226	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2942.221#2942.498
227	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2942.498#2942.775
228	Фёдор	Фёдор	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2942.775#2943.052
229	Двинятин	Двинятин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2943.052#2943.33
230	там	там	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2946.12#2946.318
231	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2946.318#2946.516
232	топ-три	топ-три	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2946.516#2946.714
233	уже	уже	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2946.714#2946.912
234	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2946.912#2947.11
235	будет	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2947.11#2947.31
236	он…	он…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2949.19#2949.9
237	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2950.31#2950.491
238	во-первых	во-первых	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2950.491#2950.672
239	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2950.672#2950.853
240	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2950.853#2951.034
241	от	от	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2951.034#2951.215
242	мира	мир	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2951.215#2951.396
243	сего	се	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2951.396#2951.577
244	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2951.577#2951.76
245	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2952.87#2953.116
246	как…	как…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2953.116#2953.362
247	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2953.362#2953.608
248	аа	ао	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2953.608#2953.854
249	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2953.854#2954.1
250	как	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2954.1#2954.346
251	ус…	ус…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2954.346#2954.592
252	устроены	устроить	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#2954.592#2954.838
253	мозги	мозг	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2954.838#2955.084
254	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2955.084#2955.33
255	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2955.33#2955.576
256	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2955.576#2955.822
257	других	другой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2955.822#2956.068
258	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2956.068#2956.314
259	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2956.314#2956.56
260	более-менее	более-менее	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2956.56#2956.806
261	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2956.806#2957.052
262	потому	потому	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2957.052#2957.298
263	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2957.298#2957.544
264	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2957.544#2957.79
265	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2957.79#2958.036
266	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@isn1982m-words#@isn1982m#2958.036#2958.282
267	устроены	устроить	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#2958.282#2958.528
268	очно	очно	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2958.528#2958.774
269	так	так	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2958.774#2959.02
270	же	же	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2959.02#2959.29
271	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2960.2#2960.408
272	поправками	поправка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2960.408#2960.616
273	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2960.616#2960.824
274	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2960.824#2961.032
275	как	как	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2961.032#2961.24
276	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@isn1982m-words#@isn1982m#2961.24#2961.448
277	устроены	устроить	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@isn1982m-words#@isn1982m#2961.448#2961.656
278	у	у	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2961.656#2961.864
279	Двинятина	Двинятина	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2961.864#2962.072
280	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2962.072#2962.28
281	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2962.28#2962.488
282	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2962.488#2962.7
283	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2964.23#2964.501
284	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2964.501#2964.772
285	значит	значит	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2964.772#2965.043
286	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2965.043#2965.314
287	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2965.314#2965.585
288	смотрит	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2965.585#2965.856
289	куда-то…	куда-то…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2965.856#2966.127
290	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.127#2966.398
291	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.398#2966.669
292	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.669#2966.94
293	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2966.94#2967.211
294	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2967.211#2967.482
295	несуществующую	несуществующий	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2967.482#2967.753
296	точку	точка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2967.753#2968.024
297	сквозь	сквозь	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2968.024#2968.295
298	свои	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2968.295#2968.566
299	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2968.566#2968.837
300	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2968.837#2969.108
301	толстенные	толстенный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2969.108#2969.379
302	линзы	линза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#2969.379#2969.65
303	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2969.65#2969.921
304	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2969.921#2970.192
305	там	там	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2970.192#2970.463
306	чё-то	чё-то	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2970.463#2970.734
307	видит	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2970.734#2971.005
308	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2971.005#2971.276
309	чего	что	PRON	_	Case=Gen	_	_	_	@isn1982m-words#@isn1982m#2971.276#2971.547
310	никто	никто	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#2971.547#2971.818
311	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2971.818#2972.089
312	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2972.089#2972.36
313	видит	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2972.36#2972.64
314	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2973.49#2973.772
315	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2973.772#2974.054
316	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#2974.054#2974.336
317	интересным	интересный	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2974.336#2974.62
318	но	но	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2975.38#2975.571
319	опять	опять	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2975.571#2975.762
320	же	же	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2975.762#2975.953
321	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2975.953#2976.144
322	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@isn1982m-words#@isn1982m#2976.144#2976.335
323	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2976.335#2976.526
324	ним	он	PRON	_	Case=Ins|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2976.526#2976.717
325	тоже	тоже	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2976.717#2976.908
326	практически	практически	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2976.908#2977.099
327	разминулись	разминуться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#2977.099#2977.29
328	ээ	ээ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2977.62#2977.913
329	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2977.913#2978.206
330	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2978.206#2978.499
331	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2978.499#2978.792
332	пришёл	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2978.792#2979.085
333	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2979.085#2979.378
334	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2979.378#2979.671
335	чтогдекогда	чтогдекогд	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2979.671#2979.964
336	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2979.964#2980.257
337	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2980.257#2980.55
338	две	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Fem	_	_	_	@isn1982m-words#@isn1982m#2980.55#2980.843
339	тысячи	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2980.843#2981.136
340	втором	второй	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2981.136#2981.429
341	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2981.429#2981.722
342	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2981.722#2982.015
343	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2982.015#2982.308
344	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2982.308#2982.601
345	ушел	уйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2982.601#2982.894
346	в	в	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2982.894#2983.187
347	две	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Fem	_	_	_	@isn1982m-words#@isn1982m#2983.187#2983.48
348	тысячи	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2983.48#2983.773
349	пятом	пят	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2983.773#2984.07
350	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2985.52#2985.768
351	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2985.768#2986.016
352	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#2986.016#2986.264
353	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#2986.264#2986.512
354	тоже	тоже	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2986.512#2986.76
355	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2986.76#2987.008
356	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#2987.008#2987.256
357	как	как	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2987.256#2987.504
358	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2987.504#2987.752
359	ээ	ээ	INTJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2987.752#2988.0
360	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.0#2988.248
361	как	как	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.248#2988.496
362	зритель	зритель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2988.496#2988.744
363	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.744#2988.992
364	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#2988.992#2989.24
365	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#2989.24#2989.488
366	как	как	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2989.488#2989.736
367	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2989.736#2989.984
368	значит	значит	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#2989.984#2990.232
369	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#2990.232#2990.48
370	товарищ	товарищ	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2990.48#2990.728
371	по	по	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#2990.728#2990.976
372	оружию	оружие	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#2990.976#2991.23
373	ну	ну	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3005.93#3006.159
374	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3006.159#3006.388
375	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3006.388#3006.617
376	некие	некой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3006.617#3006.846
377	на	на	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3006.846#3007.075
378	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3007.075#3007.304
379	счёт	счет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3007.304#3007.533
380	слухи	слух	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3007.533#3007.762
381	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3007.762#3007.991
382	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3007.991#3008.22
383	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3008.22#3008.449
384	что	что	PRON	_	Case=Nom	_	_	_	@isn1982m-words#@isn1982m#3008.449#3008.678
385	он…	он…	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3008.678#3008.907
386	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3008.907#3009.136
387	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3009.136#3009.365
388	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3009.365#3009.594
389	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3009.594#3009.823
390	почему	почему	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3009.823#3010.052
391	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3010.052#3010.281
392	решил	решить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3010.281#3010.51
393	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3010.51#3010.739
394	уйти	уйти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3010.739#3010.968
395	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3010.968#3011.197
396	а	а	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3011.197#3011.426
397	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3011.426#3011.655
398	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3011.655#3011.884
399	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3011.884#3012.113
400	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3012.113#3012.342
401	не	не	PART	_	_	_	_	_	@isn1982m-words#@isn1982m#3012.342#3012.571
402	хочет	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3012.571#3012.8
403	возвращаться	возвращаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3012.8#3013.029
404	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3013.029#3013.258
405	что	что	SCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3013.258#3013.487
406	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3013.487#3013.716
407	много	много	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3013.716#3013.945
408	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3013.945#3014.174
409	просили	просить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3014.174#3014.41
410	но	но	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3015.0#3015.25
411	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3015.25#3015.5
412	по	по	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3015.5#3015.75
413	его	его	DET	_	_	_	_	_	@isn1982m-words#@isn1982m#3015.75#3016.0
414	словам	слово	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur	_	_	_	@isn1982m-words#@isn1982m#3016.0#3016.25
415	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3016.25#3016.5
416	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3016.5#3016.75
417	неинтересно	неинтересный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3016.75#3017.0
418	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3018.69#3018.92
419	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@isn1982m-words#@isn1982m#3018.92#3019.15
420	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3019.15#3019.38
421	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3019.38#3019.61
422	обидно	обидный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@isn1982m-words#@isn1982m#3019.61#3019.84
423	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3019.84#3020.07
424	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@isn1982m-words#@isn1982m#3020.07#3020.3
425	бы	бы	AUX	_	_	_	_	_	@isn1982m-words#@isn1982m#3020.3#3020.53
426	ещё	еще	ADV	_	Degree=Pos	_	_	_	@isn1982m-words#@isn1982m#3020.53#3020.76
427	на	на	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3020.76#3020.99
428	него	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@isn1982m-words#@isn1982m#3020.99#3021.22
429	с	с	ADP	_	_	_	_	_	@isn1982m-words#@isn1982m#3021.22#3021.45
430	удовольствием	удовольствие	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3021.45#3021.68
431	посмотрел	смотреть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3021.68#3021.92
432	аа	ао	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3025.7#3025.991
433	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@isn1982m-words#@isn1982m#3025.991#3026.282
434	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3026.282#3026.573
435	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3026.573#3026.864
436	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3026.864#3027.155
